Day,Language,Number_of_Foods,SaltUse,Energy (kcal),Protein (gm),Carbs (gm),Sugar (gm),Fiber (gm),Fat (gm),Cholesterol,Calcium (mg),Caffeine (mg),Alcohol (gm),Food_Comparison,Water (gm)
7,1,9,2,1333,45.8,140.09,34.22,10.9,66.13,161,587,5,0,2,1774.5
2,1,18,2,1011,22.76,107.61,51.36,18.8,59.62,4,527,241,0,2,1200
2,1,12,2,2138,62.65,266.4,67.91,18.5,91.54,134,409,280,0,2,2880
3,1,14,2,1523,54.7,198.43,70.61,22.2,58.46,99,1030,78,0,1,1575
3,1,22,1,1843,51.72,203.29,94,10.3,92.12,381,629,608,0,2,0
1,1,11,2,2017,43.9,254.53,111.67,11.5,93.93,113,756,0,0,2,0
5,1,16,2,1818,45.95,208.4,114.28,12,89.56,13,749,67,0,2,195
2,1,15,2,2688,96.32,221.56,75.83,11.5,82.85,270,826,15,94,2,0
3,1,16,2,2230,113.92,215.05,77.7,18.3,103.03,559,1243,480,0,1,960
6,1,19,2,2837,123.14,329.71,184.69,28.7,117.09,314,1209,9,0,2,870
2,1,24,2,1373,57.13,123.66,49.15,9.8,74.1,208,629,97,0,2,705
2,1,11,2,3934,105.03,576.65,278.97,16.5,137.68,755,1111,9,0,2,345
6,1,9,2,807,48.06,90.98,29.3,6.9,27.85,129,292,0,0,3,210
2,1,10,2,1987,84.06,287.79,51.58,15.4,53.41,135,749,43,0,2,2100
2,1,12,2,1150,30.29,182.4,98.32,16.8,34.7,40,568,0,0,3,960
3,1,7,2,1155,44.51,97.27,20.43,14.3,54.54,76,757,0,19.1,2,1920
4,1,29,2,2427,140.68,273.14,163.29,12.1,84.43,875,972,366,0,2,240
3,1,23,2,3193,200.36,236.21,126.26,9.5,159.17,931,948,89,0,1,5280
2,1,14,2,2274,69.64,316.94,133.34,18.3,81.23,218,1452,8,0,2,1014
3,1,15,2,1282,80.41,92.48,41.12,16.3,67.82,223,932,0,0,2,1350
3,1,11,2,1569,83.52,235.18,75.75,28.1,35.01,102,1220,0,0,2,1005
6,1,12,1,1063,43.95,76.87,20.2,10.7,65.44,403,680,2,0,2,598.5
3,1,19,1,3158,110.94,356.48,127.15,17.5,144.05,1465,1145,429,0,2,0
1,1,11,2,281,12.84,41.5,20.09,2.5,7.01,193,109,98,0,3,780
5,1,10,2,1263,66.24,152.52,43.12,11.4,44.43,161,595,0,0,2,1920
3,1,15,2,1765,34.86,269.66,154.69,10.3,64.22,94,773,2,0,3,210
3,1,9,2,1123,78.83,92.24,23.79,8.9,48.04,547,495,7,0,2,1800
1,1,20,2,1156,63.87,90.53,39.37,17.9,36.05,600,579,96,35,2,1200
3,2,14,2,1469,53.48,176.6,85.64,7,61.43,207,459,15,0,2,135
5,2,21,2,2472,82.55,221.94,42.76,37.8,147.67,133,973,69,0,2,1440
1,2,9,2,1630,44.35,271.46,87.56,27.4,42.71,50,548,63,0,2,0
3,1,10,2,1151,37.14,148.27,75.48,10,48.89,64,590,2,0,2,435
2,1,12,1,2802,79.86,374.12,207.79,12.4,112.6,689,947,138,0,1,0
1,2,10,2,1207,67.59,114.7,45.24,12.2,55,204,1991,0,0,3,480
4,1,17,2,2464,64.3,288.07,156.64,11.3,119.18,536,1078,3,0,2,450
2,1,8,2,854,45.91,76.96,9.28,9.8,39.78,118,213,73,0,2,240
5,1,10,2,2457,89.75,323.25,64.02,19.6,90.41,167,922,0,0,2,750
6,1,16,2,2108,71.05,252.34,81.76,19.1,92.49,152,1414,512,0,2,1020
2,1,12,2,1510,65.44,172.99,76.33,10,48.58,133,567,144,17,2,705
4,1,12,2,2543,122.08,230.51,52.21,10.3,124.56,422,612,0,0,2,240
6,1,14,2,1990,58.92,259.09,107.52,12.9,80.97,159,484,0,0,2,600
2,1,22,2,5382,101.07,779.34,483.21,18.9,216.69,1138,1161,0,0,2,960
1,2,8,2,872,38.56,158.89,53.55,15.8,12.77,106,474,0,0,3,2028
5,1,11,1,2423,74.62,168.01,31.94,12.5,161.46,407,735,58,0,2,360
1,1,11,2,1152,88.83,74.77,19.2,7.7,54.67,242,299,192,0,2,1080
4,1,14,2,1889,74.47,256.01,109.03,22.5,70.7,148,1268,34,0,2,0
3,1,10,2,905,18.28,105.41,93.04,1.3,45.5,21,712,0,0,2,60
2,1,14,1,952,46.09,84.68,25.7,7.1,48.23,553,341,63,0,2,720
2,1,20,2,1141,43.19,125,64,25.5,57.65,67,684,2,0,2,660
3,1,21,2,1752,46.89,231.7,144.04,7.6,73.04,309,998,103,0,2,1080
4,1,10,2,1124,45.37,120.07,34.35,5.4,51.7,120,356,3,0,2,2028
1,1,7,2,2708,60.03,416.58,231.69,17.4,89.36,65,1705,33,0,2,507
3,1,24,2,2583,91.51,375.72,132.15,25.2,85.36,520,735,99,0,2,795.6
3,2,14,1,1157,69.89,144.36,31,16.2,33.75,144,642,64,0,3,240
1,1,8,1,4607,103.13,703.75,488.1,14,159.89,636,545,109,0,2,0
3,1,29,2,1441,40.76,110.59,31.22,11.5,40.44,96,452,288,72,2,1050
2,1,29,2,3352,157.21,178.94,93.47,13.9,226.73,686,1882,530,0,2,1584
3,1,17,2,3997,161.78,483.9,130.24,40.4,161.3,1190,2074,0,0,2,600
2,1,15,2,1354,74.88,115.8,33.65,7.5,66.61,303,801,216,0,2,480
3,1,16,2,1911,81.31,245.55,82.17,22,70.72,176,1387,0,0,2,1956
4,1,7,2,1496,44.73,201.36,116.51,8.4,57.97,140,529,2,0,2,0
6,1,16,1,1195,56.08,166.31,68.86,19.5,36.86,278,1087,0,0,2,585
1,1,8,1,2035,120.4,103.59,15.14,6.2,102.7,456,1281,0,28,3,3150
5,1,12,2,793,18.76,104.17,62.05,3.8,33.85,49,319,56,0,2,1920
2,1,23,2,1540,71.89,185.42,105.1,20,61.31,472,952,0,0,2,240
2,1,26,2,2356,71.03,310.97,132.41,20.5,95.36,456,1346,17,0,2,240
1,1,21,2,1506,49.94,179.84,96.65,6.8,67.38,198,263,443,0,2,3450
1,1,10,2,3464,126.26,215.36,49.92,12.8,113.7,451,1345,1,152.6,2,240
2,1,17,2,1889,47.73,333.04,178.48,18,46.45,79,1137,83,0,2,360
4,1,13,1,1542,67.17,224.64,74.81,29.3,45.29,95,863,16,0,1,105
3,1,14,2,2310,89.01,272.97,71.86,27.9,101.02,216,2059,480,0,2,600
2,1,10,2,1874,75.56,257.28,45.54,12.8,60.15,261,313,0,0,2,1014
2,1,5,1,814,59.04,57.36,30.44,5.6,39.5,291,179,4,0,3,3840
6,1,20,2,1989,80.66,214.92,105.55,23,91,226,1891,7,0,2,719.97
6,1,11,2,2106,82.46,171.43,33.01,9.9,122.17,612,542,2,0,2,240
5,1,8,2,818,60.5,24.45,21.11,0,53.43,1053,1080,96,0,2,0
5,1,12,2,1428,76.22,208.84,36.75,9.2,31.82,374,807,78,0,2,1185
1,1,9,1,1484,51,157.57,57.47,13.1,65.25,113,779,0,14.9,3,0
7,1,13,2,2191,227.54,152.04,26.93,20.1,77.16,127,1812,178,0,2,480
4,1,13,2,678,24.25,97.5,30.48,7.7,22.53,39,375,144,0,2,900
3,2,14,2,1299,34.62,222.61,121.93,15.4,34.28,71,581,100,0,2,360
6,1,13,2,2542,109.73,311.06,143.48,17.3,90.68,305,647,145,14,2,300
5,1,17,2,1752,83.69,223.38,113.73,21.4,60.23,183,1654,74,0,2,750
2,1,19,2,2587,81.77,363.91,189.63,13.8,93.31,197,651,449,0,3,180
1,1,15,2,3749,123.77,444.76,164.58,28.4,166.29,1691,962,0,0,2,750
1,1,21,2,3339,107.84,449.47,301.39,18.1,131.3,879,1322,42,0,1,507
3,1,24,2,2680,83.77,325.42,171.27,13.9,119.44,366,1063,289,0,1,1020
3,1,7,2,1298,76.78,170.06,45.73,16.8,37.44,189,510,3,0,3,3042
5,1,15,2,2176,123.91,250.89,71.09,18.1,77.89,308,635,46,0,2,507.23
4,1,19,1,2007,67.61,348.34,219.78,28.9,45.34,150,982,3,0,2,750
1,1,15,2,2902,90.7,188.1,121.89,4.8,133.22,347,1528,288,86.5,2,120
1,1,19,2,2647,112.41,188.86,96.54,23,162.96,327,883,0,0,2,960
1,1,13,2,2854,65.85,409.62,213.78,21.9,110.9,106,800,18,0,2,240
2,1,18,2,2395,106.78,128.67,55.15,7,104.03,293,1193,228,73.9,3,555
2,1,19,2,1672,59.06,224.79,92.54,19.1,62.03,144,1060,2,0,2,0
2,1,14,2,2041,128.78,262.84,99.49,19.2,53.5,266,1346,0,0,2,1545
4,1,13,2,1431,34.7,231.06,117.67,14.3,47.74,112,806,0,0,3,780
5,1,10,2,2337,82.49,265.96,144.67,10,104.17,415,923,85,0,2,345
4,2,24,2,3289,121.97,386.4,140.63,46.9,147.43,307,2638,0,0,1,1800
1,1,9,2,1102,38.66,147.33,51.04,14.8,43.74,109,587,0,0,2,960
2,1,9,1,1290,12.36,235.15,136.67,6.8,35.22,0,122,47,0,3,0
3,1,14,2,1498,84.76,149.73,73.35,6.5,62.05,405,1217,131,0,2,1440
5,1,10,2,1791,73.4,251.15,75.93,15.3,55.57,168,521,36,0,2,960
4,1,9,2,608,22.19,100.56,49.06,5.7,13.13,34,456,0,0,2,1440
4,1,9,2,1077,49.29,102.3,36.36,6.3,53.05,373,252,0,0,2,195
1,1,8,1,1730,55.1,153.9,2.46,16.8,103.73,120,339,72,0,1,1521
1,1,5,2,544,35.38,40.18,3.36,3,25.88,98,307,0,0,2,3150
5,1,7,1,1049,50.67,83.58,22.16,6.2,44.31,524,256,0,14.9,2,960
6,1,9,2,2069,132.6,197.9,70.67,14.7,84.98,382,978,36,0,2,1740
4,1,11,2,1341,80.94,112.53,24.7,18.3,65.38,236,537,75,0,2,2040
4,1,15,2,1592,58.83,212.78,81.83,19.3,57.26,265,556,204,0,1,870
1,1,12,2,1778,103.2,173.14,64.71,16.8,60.15,445,541,96,22.3,2,840
1,1,18,2,1306,59.55,100.82,12.98,8.5,74.67,309,733,102,0,2,6285
2,1,15,1,1810,63.24,257.99,145.34,15.3,64.19,330,492,211,0,2,0
2,1,13,2,3606,112.58,505.62,209.01,26,132.79,221,2477,8,0,1,255
3,1,17,2,2328,71.54,308.06,144.04,11,91.28,178,1368,1,0,2,240
6,2,17,2,1587,37.78,204.4,133.28,5.9,73.31,68,871,72,0,3,1014
1,1,31,1,2610,73.34,226.09,87.1,14.3,151.8,617,873,230,11.2,1,1815
1,1,20,2,2089,51.3,304.46,117.82,19.1,75.53,507,618,396,0,2,1800
2,1,9,2,1952,92.43,214.83,85.38,8.7,79.82,477,1014,0,0,2,0
4,1,12,2,2641,117.87,225.23,71.82,11.2,139.34,411,1723,0,0,2,3042
5,1,11,2,1181,44.74,143.41,68.87,11.2,49.53,98,553,43,0,2,1920
6,2,22,2,2488,94.88,406.3,214.79,18.5,54.32,203,1358,294,0,2,1440
3,1,9,2,1855,43.29,276.96,139.84,9.6,65.73,80,1054,17,0,2,1014
3,1,14,2,1934,103.92,222.81,142.24,20.8,71.2,751,2362,0,0,2,0
6,1,23,2,2106,82.75,195.38,40.12,33.2,116.16,217,794,197,0,2,2640
5,1,17,2,2377,83.29,255.9,74.15,12.3,115.37,408,1153,223,0,2,1815
6,1,8,2,2092,110.74,232.38,13.32,24.6,83.18,275,659,0,0,2,1050
5,1,16,2,2588,107.23,230.35,90.84,16.5,117.83,772,569,101,28.1,2,360
2,1,17,2,1673,137.04,208.91,123.31,12.5,33.19,320,506,96,0,2,480
6,1,16,2,2286,117.16,207.26,102.58,13.3,86.74,360,560,183,33.5,2,480
1,1,16,2,2284,62.27,243.28,139.74,16.3,124.17,216,522,317,0,2,240
6,1,18,2,1927,74.01,232.41,78.79,13.1,78.05,242,845,63,0,2,480
1,1,19,2,4638,146.07,614.5,257.13,37.4,173.44,466,1289,172,15.8,2,6084
3,1,14,2,1582,64.57,178.68,66.6,10.4,60.71,567,714,339,7.2,2,960
5,2,11,2,1371,34.95,205.09,62.07,13.2,47.59,73,384,87,0,3,507
7,1,16,2,1849,73.38,169.35,30.48,15.4,99.46,123,448,0,0,1,1500
1,1,14,2,1381,51.77,134.65,57.21,10.2,39.93,346,276,9,44.5,2,598.5
2,1,6,1,1189,39.44,188.46,37.18,5.7,30.52,117,124,0,0,2,435
7,1,7,2,2274,68.33,253.3,43.49,13.2,108.82,138,638,0,0,2,525
3,1,4,2,747,29.34,63.22,0.71,4.3,41.95,88,274,0,0,3,2400
2,1,30,2,3484,143.86,385.43,158.36,44.2,160.12,641,2057,0,0,2,1521
1,1,14,2,1673,67.5,208.63,72.48,10.2,64.14,529,854,23,0,2,120
4,1,11,2,2940,85.63,504.31,55.79,33.5,65.71,86,816,0,0,1,480
3,1,5,2,1326,86.39,118.25,40.78,5.2,54.4,246,870,0,0,2,507
2,1,10,2,1476,43.63,232.33,77.48,12.9,44.78,104,816,0,0,2,0
1,1,11,2,965,44.46,38.56,30.4,3,70.05,142,165,467,0,2,0
4,1,10,2,2740,96.1,361.81,133.19,22.1,101.86,219,1484,0,0,2,0
3,1,9,2,1465,57.1,225.29,75.82,33.4,41,94,1177,0,0,2,0
3,2,16,2,1676,82.8,168.22,39.41,25.2,78.36,412,801,192,0,2,960
7,1,10,2,1573,59.22,159.76,49.48,5.4,77.55,244,103,5,0,2,0
4,1,11,2,3549,147.75,438.07,183.16,22.1,136.8,393,2415,0,0,2,0
6,1,13,2,2333,100.56,307.05,90.14,17.1,79.63,252,1068,0,0,2,1500
6,1,4,2,549,8.44,63.58,40.32,2.1,15.03,50,61,0,18.1,3,960
3,1,16,1,3001,84.64,402.75,134.67,20.7,124.21,151,1401,47,0,2,883.5
1,1,8,2,1178,37.97,162.98,50.11,11.2,43.96,34,476,0,0,2,240
4,1,7,1,1438,50.75,129.72,41.22,4.6,79.58,601,381,0,0,2,360
4,1,10,2,1487,102.35,115.24,20.13,14.1,71.81,125,1107,0,0,2,3840
3,1,13,2,1993,82.47,126.09,33.82,7.5,130.1,696,436,0,0,2,1200
4,1,15,2,1352,74.05,89.9,35.65,6.7,77.59,222,551,141,0,2,720
2,1,24,1,1345,64.62,170.33,67.64,17.3,46.8,402,415,306,0,2,409.99
7,1,16,2,2263,108.32,235.93,75.01,21.2,102.71,193,927,115,0,2,0
3,1,18,2,1816,70.51,207.96,67.7,19.1,82.36,395,1206,5,0,2,720
2,1,16,2,1609,63.92,189.2,94.12,13.5,68.68,332,1034,2,0,2,480
3,1,18,1,2352,63.75,292.86,130.37,35.6,113.65,16,930,21,0,2,105
6,1,7,2,1005,29.86,158.97,42.61,8.4,28.8,76,189,0,0,3,960
3,1,20,1,1423,67.63,116.44,47.57,13.6,77.59,422,869,103,0,1,2640
1,1,16,2,986,46.55,99.74,45.63,5.5,44.34,122,985,1,0,3,0
5,1,14,2,2238,76.82,144,31.34,12.3,93.77,621,1212,196,74.2,2,2100
3,1,20,2,1142,41.28,149.82,38.65,14.1,43.52,126,360,0,0,3,480
6,1,10,2,696,56.68,60.24,10.52,9.9,26.11,115,547,0,0,2,3043.35
1,1,18,1,3369,102.55,420.88,240.65,44,143.79,406,1549,489,0,3,2040
4,1,29,2,3974,123.32,444.45,171.7,40.9,202.05,603,1965,11,0,2,2040
5,1,16,2,1180,44.12,178.29,65.21,10.7,34.63,52,933,288,0,2,900
2,1,16,1,2794,125.89,301.99,141.16,22.7,123.19,327,1015,80,0,2,720
5,1,23,1,4157,138.09,508.22,291.33,56.5,195.2,578,935,2,0,2,960
2,1,5,2,1334,40.41,199.6,47.91,9.7,40.97,324,634,0,0,2,0
4,1,13,2,2999,45.34,360.22,185.73,12.8,124.82,75,891,65,37.2,2,0
3,1,20,2,2907,101.88,353.79,144,29.2,124.55,321,740,4,0,2,1395
1,2,10,1,954,40.27,100.1,44.74,12.7,45.56,107,611,60,0,3,1521
2,1,11,2,1201,37.09,148.77,89.37,12.2,52.79,456,346,7,0,2,120
5,1,12,2,841,18.35,123.81,58.37,4,31.18,25,320,0,0,2,765
1,1,9,2,1964,54.92,220.47,62.32,12.7,95.57,142,678,13,0,3,120
3,1,14,2,2484,95.08,316.1,95.07,20.6,94.25,223,1460,248,0,2,480
4,1,6,2,896,30.42,104.3,42.43,3.3,40.04,123,78,0,0,3,195
3,2,13,2,618,17.45,88.9,42.73,10.2,22.14,52,310,0,0,2,240
3,1,16,2,2303,62.97,274.12,118.06,12.8,109.32,412,1424,0,0,2,3042
4,1,19,2,1476,81.07,145.09,73.29,10.2,64.55,267,1736,89,0,2,2160
4,1,11,2,3011,116.25,270.89,65.04,15.6,74.36,342,358,55,114.3,2,0
1,1,10,2,858,43.78,124.14,68.98,9.8,23.49,17,1207,10,0,3,1014
1,1,13,1,997,69.56,59.11,22.83,4,53.17,400,629,772,0,2,0
2,1,11,2,849,40,100.36,39.13,6.1,31.42,121,1098,0,0,2,180
1,2,16,2,1116,41.56,172.34,76.87,12.9,31.62,159,624,1,0,2,1050
2,2,6,2,370,22.89,49.05,14.62,5.4,9.02,73,337,0,0,2,0
3,2,13,1,1404,84.32,156.05,88.31,11.6,52.56,583,1351,0,0,2,315
1,1,14,2,1538,58.18,163.9,82.96,9.4,74.07,462,704,96,0,2,720
2,1,17,2,1718,77.05,203.76,100.82,10.9,66.81,180,1025,0,0,2,960
3,1,20,2,2497,99,227.37,72.01,29.6,139.86,195,1256,411,0,2,2445
2,1,17,2,1393,48.63,196.87,22.14,13.3,45.14,73,581,43,0,2,315
2,1,26,1,1737,75.36,214.62,89.8,23.8,70.68,99,1038,22,0,2,262.5
5,1,16,2,2978,97.6,411.05,117.77,23,107.21,297,1985,0,0,2,150
2,1,9,2,715,27.78,103.55,40.38,8.6,21.65,64,514,0,0,2,0
6,1,9,2,1944,22.5,360.29,248.95,6,48.59,53,399,0,0,3,1080
3,1,16,1,2304,131.61,195.38,54.94,30.6,112.28,918,596,153,0,2,1800
3,1,27,2,3190,87.72,464.49,236.19,34.3,118.52,185,2417,5,0,2,810
6,2,14,2,2332,87.23,295.6,105.45,25.1,97.7,119,664,96,0,3,0
3,1,12,2,2727,112.58,262.76,128.56,22.3,137.68,1051,2429,0,0,3,120
2,1,16,2,2537,95.48,405.1,213.03,26.6,61.58,118,1460,76,0,2,1521
4,2,17,2,1417,48.62,218.74,119.52,15.5,42.74,111,1206,0,0,2,507
5,1,12,2,1273,37.07,161.18,91.35,5.5,56.05,101,1222,7,0,3,0
3,1,11,2,1406,67.29,78.76,20.19,5.5,91.39,249,600,0,0,2,3840
2,1,8,2,1039,22.38,150.17,110.25,21.1,42.59,18,750,0,0,2,0
7,1,12,2,1702,73.96,149.29,62.09,9.6,89.86,208,1235,15,0,2,480
1,1,23,2,3128,106.2,370.86,194.22,17.6,140.66,404,1123,0,0,2,660
3,1,12,2,1362,66.71,178.19,83.22,6.3,41.99,221,556,450,0,2,1830
3,1,14,1,2148,68.56,221.04,102.48,6.1,87.93,712,1173,0,28,2,0
1,1,15,2,2460,139.42,267.19,114.62,32.5,75.58,258,1843,192,28.1,2,1920
1,1,7,2,985,38.74,143.56,75.22,7.7,29.27,132,134,0,0,2,630
3,1,17,2,1789,104.11,155.44,58.87,19.1,85.25,280,1904,294,0,2,1254
2,1,19,2,1303,53.31,128.24,52.11,7,63.89,360,522,42,0,2,885
3,1,11,1,1808,98.69,137.86,29.65,9.7,95.32,694,933,43,0,2,720
4,1,17,2,2025,99,150.01,58.06,7.4,85.02,298,2605,318,37.1,2,2625
4,1,20,2,1294,51.14,182.13,74.88,19.7,43.55,216,715,0,0,2,270
3,1,22,1,1388,95.83,22.08,13.12,4.5,95.2,637,769,340,7,2,1080
5,1,20,2,2470,74.13,317.85,127.98,13.2,104.37,272,1340,217,0,2,2205
3,1,17,2,1875,69.89,238.4,82.16,16.3,70.27,384,1250,0,0,2,120
3,1,12,1,1035,70.08,116.52,30.54,3.6,30.63,252,859,102,0,3,507
1,1,20,2,2477,48.25,271.67,159.92,10.8,72.64,219,386,0,83.3,1,720
1,1,15,1,1204,51.28,139.61,77.17,7.2,48.65,505,921,56,0,2,0
6,1,12,2,975,42.52,125.09,57.04,8.5,32.62,113,1203,0,0,2,90
4,1,17,2,2205,59.91,272.8,138.88,10.4,99.45,480,922,3,0,2,450
2,1,23,1,1912,57.57,180.15,11.3,30.6,104.33,645,563,96,9.5,3,960
4,1,10,2,1694,45.67,250.07,106.04,19,57.2,91,414,349,0,2,120
2,1,10,2,1918,87.9,270.01,118.43,33.4,63.62,155,1341,0,0,2,720
2,1,10,2,1441,53.36,191.35,93.58,25,58.72,151,653,0,0,2,1521
1,1,11,2,811,24.57,117.8,67.59,6.9,28.09,67,657,4,0,2,150
2,1,29,2,2042,55.98,207.17,112.3,9.4,112.46,445,653,177,0,2,1335
4,1,15,2,1519,55.7,86.75,19.7,6.5,88.07,369,497,78,21.6,2,0
2,2,18,2,2080,75.67,247.94,51.84,14.3,88.76,258,890,14,0,2,2610
3,1,17,2,1054,34.6,119.9,63.88,15.5,52.52,228,530,43,0,2,1774.5
1,1,6,2,420,11.09,78.45,52.49,1.5,7.33,33,196,0,0,3,0
3,1,5,2,744,25.79,111.51,65.2,1.8,22.17,101,133,0,0,2,960
3,1,20,2,1429,50.15,192.2,68.12,22.6,53.29,69,1034,5,0,2,300
3,1,16,2,990,28.03,162.54,53.96,25.1,26.65,10,488,111,0,2,1500
2,1,5,2,553,39.95,69.9,31.49,6.1,13.96,91,554,32,0,3,960
5,1,14,2,3780,236.94,320.46,152.48,53.6,177.22,1048,2612,40,0,1,1107
1,1,20,2,2030,45.61,216.42,94.1,15.4,112.01,265,763,1,0,1,720
5,1,13,2,2259,82.51,370.38,193.29,14.2,50.96,161,742,126,0,1,1521
2,2,31,2,2926,107.52,312.09,107.56,28.1,140.47,416,855,203,0,2,2400
5,1,18,2,934,35.86,128.31,66.36,9.8,32.79,72,812,3,0,2,150
3,1,19,2,2268,67.53,294.73,165.09,21.3,92.46,146,1405,0,0,2,360
3,1,22,2,3153,178.7,300.92,153.84,15.2,138.74,516,2536,95,0,2,1440
7,1,24,1,2653,159.3,191.83,111.8,11.4,140.75,934,2403,6,0,2,630
5,1,11,2,2623,65.42,397.62,163.16,25.2,89.4,134,579,7,0,2,435
3,1,9,2,948,16.94,139.79,98.53,7.9,36.37,15,1029,0,0,2,0
2,1,11,2,1506,32.98,186.84,58.94,13.6,72.05,77,758,0,0,2,540
4,1,18,2,2596,116.76,200.29,47.9,8.9,147.94,484,809,96,0,2,480
7,1,5,1,869,35.75,110.58,19.99,7,30.45,76,287,0,0,2,315
2,1,6,2,1623,49.36,209.99,54.98,10,64.57,85,427,7,0,2,0
5,1,7,2,1023,22.39,145.19,46.65,5.6,39.41,54,329,0,0,2,750
4,1,10,1,773,36.55,70.75,37.09,2.6,38.15,194,245,104,0,2,150
2,1,9,2,1737,53.86,271,79.4,25.9,48.94,18,765,0,0,2,480
2,1,10,2,1389,31.21,185.54,74.48,8.8,60.6,112,796,0,0,2,1680
1,1,10,2,1598,44.44,239.28,54.29,12.5,51.91,144,1106,17,0,2,1740
3,1,14,2,1622,83.87,250.98,143.37,12.1,35.23,261,723,382,0,3,900
4,1,11,2,1983,83.84,168.39,30.92,7.8,107.35,299,1103,0,0,2,240
5,1,9,2,1236,36.88,154.76,18.66,7.6,53.77,74,710,0,0,2,720
1,1,11,2,983,34.03,93.35,65.62,2.1,53.09,103,580,432,0,2,600
2,1,8,2,3548,170.08,373.93,139.78,18.5,156.41,1526,2502,59,0,2,1740
1,1,7,2,1265,61.04,167.12,98.61,5.5,39.8,116,2269,0,0,3,0
3,1,10,1,1125,43.58,163.84,82.23,9.9,34.18,82,416,0,0,1,278.4
5,1,3,2,1445,73.21,107.74,18.03,7.1,80.17,213,1028,0,0,1,1800
4,1,17,2,3193,77.64,355.49,145.96,8.6,162.08,264,545,45,0,2,345
1,1,7,2,1338,56.63,113.21,34.86,4.7,73.66,617,428,0,0,2,1800
3,1,20,2,1472,59.42,183.12,77.16,23.9,43.33,87,574,0,19.1,2,2700
1,1,8,2,1713,33.95,307.34,94.48,13.2,40.63,5,255,0,0,2,480
6,1,12,2,886,27.96,127.26,60.73,8.1,30.08,50,803,4,0,3,105
1,1,22,2,1750,64.51,228.86,73.73,11.4,63.95,281,1220,0,0,2,270
6,1,17,2,2512,92.93,320.34,174.44,11.6,96.97,726,832,183,0,2,1200
1,1,28,2,3372,155.53,362.26,161.03,42.9,142.07,526,1130,267,14,1,600
6,1,22,2,2156,85.25,176.44,76.56,19.1,100.28,174,975,120,38.2,2,720
7,1,16,2,2396,64.44,382.84,235.36,10.3,72.25,219,513,698,0,3,1155
2,5,21,2,1490,63.97,205.62,48.45,22.9,49.51,85,636,62,0,2,1560
3,1,7,2,873,60.25,86.72,81.78,0,31.52,514,111,56,0,2,960
5,1,5,2,1251,48.44,168.53,9.06,6.8,40.87,421,555,0,0,3,630
3,1,20,2,1100,39.35,128.69,48.78,23.4,52.29,19,509,11,0,2,720
6,1,22,2,1852,84.47,223.44,84.78,17.6,71.86,334,394,11,0,2,495
3,1,13,2,1386,49,187.05,86.8,15.9,52.09,306,407,14,0,3,240
5,1,15,2,1760,75.16,217.45,103.04,10.4,66.76,186,1243,0,0,2,420
1,1,12,2,960,65.23,118.94,26.31,5.7,23.88,164,573,0,0,3,1440
5,1,17,2,2250,101.26,284.73,90.31,15.8,78.57,564,912,37,0,2,1740
1,1,12,2,1889,73.46,219.52,89.18,12.7,80.56,247,1091,91,0,1,2610
6,1,13,2,1926,30.46,282.1,198.38,8.2,51.32,117,661,81,35.2,2,0
4,1,9,2,1603,39.85,211.41,79.56,8.1,67.52,97,340,74,0,2,525
1,1,9,2,1649,36.2,149.92,35.59,6.2,38.96,64,600,48,80.7,3,1065
3,1,16,2,1441,117.89,131.58,57.6,13.7,48.79,244,606,1,0,2,960
4,1,15,2,1810,54.31,266.89,125.31,24.2,62.85,114,709,2,0,2,0
3,1,22,1,1988,65.8,259.38,111.12,19.5,81.37,117,784,290,0,2,720
4,1,17,2,1877,85.59,268.81,157.37,23.7,55.19,191,1523,2,0,2,420
1,1,21,1,4117,73.75,766.51,601.23,32.4,104.42,63,1200,220,0,2,0
4,1,13,2,3338,95.4,445.28,231.88,13.6,133.05,270,1644,14,0,2,1440
7,1,9,2,1615,53.35,247.02,81.36,15.7,45.07,76,820,5,0,2,480
4,1,14,2,767,30.24,97.49,42.47,7.4,30.26,88,935,0,0,2,270
4,1,10,2,1519,40.44,231.53,146.51,6.6,49.54,101,985,237,0,3,1680
5,1,13,2,426,8.24,56.52,32.79,4.9,20.06,0,125,58,0,3,960
5,1,18,2,2534,75.49,358.39,219.03,20.5,93.6,243,1442,9,0,2,1227
6,1,13,2,1979,54.91,187.08,77.21,9.2,114.19,170,442,1,0,2,1272
7,1,11,2,1367,61.85,117.65,38.95,8.9,73.01,174,879,0,0,2,1440
2,1,15,1,1623,49.14,227.59,95.01,17.1,61.7,62,960,131,0,2,0
2,2,13,2,991,43.72,93.46,29.44,6.8,49.16,258,870,3,0,2,90
4,1,33,1,2364,100.91,291.54,97.51,48.6,99.4,108,1728,67,0,2,0
3,1,6,2,2915,102.1,293.87,105.25,14.8,147.85,424,503,67,0,2,0
6,2,13,1,1551,46.78,143.43,63.8,16.9,92.48,396,481,83,0,3,960
5,1,23,2,1836,97.76,145.62,32.19,11.8,95.24,438,622,773,0,2,1320
1,1,8,2,761,42.07,118.54,65.93,15.3,15.75,110,476,0,0,3,1254
5,1,9,2,2595,149.72,248.47,53.62,14.1,110.93,710,1559,0,0,1,1830
2,1,16,2,1561,59.41,148.71,44.39,12.4,81.92,343,694,193,0,2,630
6,1,16,2,2010,39.25,123.64,93.72,1.9,89.59,360,595,160,81.2,3,3000
5,1,12,2,2084,139.16,168.71,46.9,18.9,95.27,331,785,200,0,2,525
