Trip Seconds,Trip Miles,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Location,Dropoff Location
1080,2.5,12.5,0,0,2,14.5,Cash,Blue Ribbon Taxi Association Inc.,30,29
5,0,3.25,0,0,0,3.25,Cash,Flash Cab,77,77
180,0.6,4.75,0,0,1,5.75,Cash,Medallion Leasin,32,32
321,0.76,5.75,0,0,0,5.75,Cash,Sun Taxi,8,32
2280,0,30.25,0,0,0,30.25,Unknown,Taxi Affiliation Services,46,41
1612,16.94,42.5,0,0,0,42.5,Cash,Flash Cab,7,76
2613,17.4,44.5,0,0,4,48.5,Cash,Medallion Leasin,76,8
240,0.9,5.75,0,0,0,5.75,Cash,Choice Taxi Association,32,8
731,2.56,12.13,0,0,0,12.13,Mobile,Medallion Leasin,8,24
1660,11.67,36.27,0,0,0,36.27,Cash,Flash Cab,45,8
488,1.5,7.5,3,0,0,11,Credit Card,Sun Taxi,33,32
180,0.4,4.5,0,0,0,4.5,Cash,Taxi Affiliation Services,56,56
1386,10.11,27.75,0,0,0,27.75,Prcard,Flash Cab,6,DOC
504,1.7,7.75,0,0,0,7.75,Cash,Chicago Independents,8,8
1587,9.8,28.5,0,0,0,28.5,Prcard,Flash Cab,77,32
420,2.4,9.25,0,0,0,9.25,Cash,Top Cab Affiliation,28,8
600,0,9.75,2.05,0,0,11.8,Credit Card,Taxicab Insurance Agency,32,33
805,3.59,12.5,0,0,0,12.5,Cash,Sun Taxi,14,4
660,1.6,9,0,0,0,9,Cash,Taxi Affiliation Services,28,28
2205,16.78,42.25,11.69,0,4,58.44,Credit Card,City Service,POC,28
780,2.1,10.25,0,0,0,10.25,Cash,Chicago Independents,28,DOC
2409,18.04,45,7.65,0,5.5,58.65,Credit Card,Flash Cab,POC,32
480,1.4,7.5,0,0,0,7.5,Cash,Taxi Affiliation Services,28,8
960,4.3,14.25,0,0,0,14.25,Unknown,3556 - 36214 RC Andrews Cab,41,46
480,1.7,7.75,0,0,0,7.75,Cash,Taxicab Insurance Agency,8,28
1440,7.4,21.75,0,0,0,21.75,Unknown,Taxi Affiliation Services,33,44
20,0,40,8.1,0,0,48.6,Credit Card,Sun Taxi,32,32
360,0,6.5,0,0,0,6.5,Cash,Taxi Affiliation Services,32,32
535,1.65,8,0,0,0,8,Cash,Chicago Independents,8,28
1500,15,37.75,5,0,30,72.75,Credit Card,Top Cab Affiliation,POC,DOC
360,0,5.75,4,0,0,9.75,Credit Card,Taxi Affiliation Services,8,8
1038,10.27,26.75,0,0,0,26.75,Prcard,City Service,50,35
1409,18.45,45.5,0,0,5,50.5,Cash,City Service,8,76
332,0.81,6,0,0,0,6,Cash,Patriot Taxi Dba Peace Taxi Associat,8,32
2336,18.42,46,15.15,0,4,65.65,Credit Card,Sun Taxi,POC,32
480,3.5,11.75,4.05,0,4,19.8,Credit Card,Petani Cab Corp,76,DOC
1080,8,22.5,0,0,0,22.5,Unknown,Taxi Affiliation Services,32,16
660,0,12.5,0,0,0,12.5,Cash,Blue Ribbon Taxi Association Inc.,32,28
390,1.19,6.5,0,0,0,6.5,Cash,Sun Taxi,8,8
1088,8.01,22.5,0,0,0,23,Credit Card,Flash Cab,6,28
990,8.31,25.6,5.75,0,0,31.35,Mobile,Medallion Leasin,23,35
408,1.09,6.75,0,0,0,6.75,Cash,Flash Cab,8,32
1488,14.32,37,0,0,0,37,Cash,Flash Cab,32,49
45,0,3.5,0,0,0,3.5,Cash,Flash Cab,8,8
540,1.8,8.75,0,0,1,9.75,Cash,Taxicab Insurance Agency,8,32
923,3.22,12.5,2.8,0,1,16.8,Mobile,Globe Taxi,8,33
2268,4.3,21.5,0,0,0,21.5,Prcard,Flash Cab,28,29
37,0,3.25,0,0,0,3.25,Cash,Medallion Leasin,59,59
300,0.4,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,32,32
3148,10.01,37.75,0,0,0,37.75,Prcard,Flash Cab,32,43
300,0,5.5,0,0,0,5.5,Cash,Taxi Affiliation Services,28,32
163,0.31,4.25,0,0,0,4.25,Prcard,Flash Cab,8,8
900,5.9,17,0,0,0,17,Unknown,Taxi Affiliation Services,44,34
3300,17.4,45.5,0,0,4,49.5,Cash,Taxicab Insurance Agency,76,8
180,0.6,4.75,0,0,0,4.75,Cash,Globe Taxi,7,7
628,1.23,7.75,0,0,0,7.75,Cash,City Service,32,8
456,1.99,11,1.25,1,0,13.25,Mobile,Chicago Independents,6,6
540,1.3,7.5,0,0,0,7.5,Cash,Top Cab Affiliation,32,8
470,1.09,6.75,0,0,0,6.75,Prcard,Flash Cab,8,8
1560,0.3,18,2.1,0,1,21.1,Credit Card,Taxi Affiliation Services,32,8
1775,10.5,32.5,0,0,0,32.5,Prcard,Flash Cab,53,38
300,0.9,6,1,0,0,7,Credit Card,Taxicab Insurance Agency,28,32
38,0,3.25,0,0,0,3.25,Cash,Medallion Leasin,59,59
3600,17.4,46.5,10.1,0,4,60.6,Credit Card,Taxi Affiliation Services,76,8
2202,19.12,46.75,10.25,0,4,61.5,Credit Card,Flash Cab,76,32
2434,17.6,44.75,7.39,0,4,56.64,Credit Card,Flash Cab,76,8
5797,8.6,24,0,0,0,24,Cash,Flash Cab,71,51
120,0.2,3.75,0,0,0,3.75,Cash,Taxi Affiliation Services,8,8
0,0,9,1,0,0,10,Credit Card,Taxi Affiliation Services,33,33
43,0.12,3.5,0,0,0,3.5,Cash,Flash Cab,8,8
1415,10.06,27.5,0,0,0,27.5,Prcard,Flash Cab,1,8
712,1.57,8.5,0,0,0,8.5,Cash,Flash Cab,32,8
1608,8.93,26.5,0,0,1,27.5,Prcard,Flash Cab,28,20
830,4.3,14.25,0,0,0,14.25,Cash,Medallion Leasin,6,32
903,4.63,15.75,3,0,0,19.25,Credit Card,Flash Cab,6,8
720,0.1,9.25,0,0,1,10.25,Cash,Taxi Affiliation Services,28,8
544,0,10,2.28,0,0,12.28,Mobile,Flash Cab,32,28
243,0.99,5.75,0,0,1,6.75,Cash,24 Seven Taxi,8,8
1668,2.91,15.5,10,0,0,26,Credit Card,Flash Cab,77,77
1944,10.65,29,0,0,0,29,Prcard,Sun Taxi,11,8
1740,1,43.5,11.25,0,1,55.75,Credit Card,Taxi Affiliation Services,8,76
976,5.74,0,0,0,0,0,Cash,Medallion Leasin,3,8
1351,4.6,15.5,0,0,0,15.5,Cash,Flash Cab,6,28
1303,10.7,28.5,0,0,0,28.5,Prcard,Flash Cab,28,77
1140,6.1,18.5,0,0,0,18.5,Cash,Taxi Affiliation Services,39,32
180,0.9,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,32,8
900,2.6,11.25,2.25,0,0,13.5,Credit Card,Taxi Affiliation Services,28,7
1020,6.9,19.75,0,0,0,19.75,Unknown,Taxi Affiliation Services,43,35
2820,32.5,77.25,0,4.5,4,85.75,Credit Card,Taxicab Insurance Agency,76,72
900,0,12,0,0,0,12,Cash,Taxicab Insurance Agency,77,4
1807,16.47,41.5,5,0,4,51,Credit Card,Flash Cab,POC,6
709,1.7,9,2,0,1,12.5,Credit Card,24 Seven Taxi,32,8
780,2.7,10.75,0,0,0,10.75,Prcard,Medallion Leasin,3,1
401,1.67,7.75,2,0,0,10.25,Credit Card,City Service,33,35
240,0,5.5,0,0,1,6.5,Unknown,Taxi Affiliation Services,59,59
600,0,9.5,2,0,0,11.5,Credit Card,Taxi Affiliation Services,8,28
28,0,3.25,0,0,0,3.25,Cash,Medallion Leasin,59,59
347,1.15,9.36,3.21,0,0,12.57,Mobile,Sun Taxi,32,32
38,0,3.25,0,0,0,3.25,Cash,Medallion Leasin,59,59
2280,12.8,36,0,0,0,36,Cash,Taxi Affiliation Services,32,32
360,0.7,5.25,0,0,0,5.25,Credit Card,Taxi Affiliation Services,41,41
420,1.3,6.75,1,0,0,7.75,Credit Card,Taxicab Insurance Agency,28,32
1450,13.2,35,15,0,0,50.5,Credit Card,Globe Taxi,32,10
300,0,5.75,0,0,0,5.75,Cash,Taxi Affiliation Services,32,32
420,0.1,7.75,0,0,1,8.75,Cash,Taxi Affiliation Services,33,35
960,3.2,12,3.1,0,0,15.1,Credit Card,Taxi Affiliation Services,24,32
960,0.2,13.25,0,0,0,13.25,Credit Card,Taxi Affiliation Services,8,22
1168,9.78,27.25,0,0,0,27.25,Prcard,Flash Cab,32,69
1625,17.64,44,9.1,0,1,54.6,Credit Card,Sun Taxi,32,76
720,1.8,9.5,0,0,0,9.5,Cash,Taxi Affiliation Services,28,8
169,0.41,4.5,0,0,0,4.5,Cash,Patriot Taxi Dba Peace Taxi Associat,8,8
1980,0,30,0,0,0,30,Cash,Taxi Affiliation Services,41,29
391,1.37,6.75,2,0,2,11.25,Credit Card,Sun Taxi,33,32
1620,9.9,27.25,0,0,0,27.25,Cash,4787 - 56058 Reny Cab Co,POC,DOC
1560,6.7,21.75,0,0,0,21.75,Unknown,Taxi Affiliation Services,39,8
180,0.4,4.5,1,0,0,5.5,Credit Card,U Taxicab,32,32
1332,7.65,22,0,0,0,22,Prcard,Flash Cab,14,8
1080,2,9.75,0,0,0,9.75,Cash,Top Cab Affiliation,28,8
1383,11.1,29.25,3,0,4,36.75,Credit Card,Chicago Independents,56,32
719,2.77,10.75,0.07,0,0,10.82,Prcard,Flash Cab,4,6
13,0,3.25,0,0,0,3.25,Cash,Flash Cab,77,77
2280,0.4,26.5,0,0,0,26.5,Unknown,Taxi Affiliation Services,41,8
1440,9.3,26,7.6,0,4,37.6,Credit Card,Taxi Affiliation Services,56,33
840,2.2,10,4.2,0,0,14.2,Credit Card,Taxi Affiliation Services,8,32
300,0.8,5.75,2,0,0,7.75,Credit Card,Taxi Affiliation Services,32,32
480,1.3,7.25,0,0,0,7.25,Cash,Taxicab Insurance Agency,28,8
300,1.4,7,1.5,0,0,8.5,Credit Card,Top Cab Affiliation,32,32
2940,19.9,49.5,13.5,0,4,67,Credit Card,Taxi Affiliation Services,76,33
720,4.9,15,3.88,0,0,19.38,Credit Card,Medallion Leasin,8,22
660,4.72,18.56,4.18,0,0,22.74,Mobile,Sun Taxi,6,32
2880,20.9,51.25,9,0,4,64.25,Credit Card,Taxi Affiliation Services,76,33
1176,13.87,39.64,0,0,0,39.64,Cash,Flash Cab,28,49
873,3.24,12.25,2.65,0,0.5,15.9,Credit Card,City Service,8,33
474,1.43,7.25,0,0,0,7.25,Cash,Flash Cab,77,77
682,4.33,13.75,0,0,0,14.25,Credit Card,Sun Taxi,6,8
2328,17.83,44.5,9.8,0,4,58.8,Credit Card,Flash Cab,POC,32
823,0.57,13.62,0,0,0,13.62,Mobile,Flash Cab,28,24
60,0,3.25,0,0,0,3.25,Cash,U Taxicab,32,32
720,2.3,10.25,0,0,1,11.25,Cash,Blue Ribbon Taxi Association Inc.,32,8
1668,7.63,22.75,0,0,0,22.75,Prcard,Sun Taxi,65,29
1180,7.31,21.25,0,0,0,21.25,Cash,Flash Cab,24,59
600,1.9,8.5,5,0,0,13.5,Credit Card,Top Cab Affiliation,28,8
180,0.7,5,0,0,0,5,Cash,Taxi Affiliation Services,8,32
1980,0.7,33.25,0,0,0,33.25,Unknown,Taxi Affiliation Services,71,37
660,0,14.5,0,0,9,23.5,Cash,Taxicab Insurance Agency,76,76
2760,13.5,37,12.4,0,4,53.4,Credit Card,Top Cab Affiliation,76,5
0,0.01,3.25,0,0,0,3.25,Cash,Flash Cab,7,7
3420,21.6,55.5,0,0,5,61,Credit Card,Medallion Leasin,76,35
60,0.4,4.25,0,0,1,5.25,Cash,Globe Taxi,28,28
120,0,3.75,0,0,47,50.75,Cash,Taxi Affiliation Services,56,56
2340,0,47.5,9.6,0,0,57.1,Credit Card,Taxi Affiliation Services,32,76
300,1.1,6,0,0,0,6,Cash,Taxicab Insurance Agency,28,28
420,1.3,7,0,0,0,7,Cash,Taxi Affiliation Services,77,4
875,11.66,30,0,0,0,30,Prcard,Sun Taxi,POC,DOC
1002,12.73,32.25,0,0,0,32.25,Prcard,Flash Cab,32,DOC
480,2.5,9.75,0,0,1.5,11.25,Cash,Taxicab Insurance Agency,28,28
1641,11.25,29,0,0,0,29,Prcard,Flash Cab,9,24
1080,0,12.5,2.6,0,0,15.1,Credit Card,Taxicab Insurance Agency,33,8
77,0,3.5,0,0,0,3.5,Cash,Flash Cab,77,77
2040,15,39.75,0,0,6,45.75,Cash,Medallion Leasin,76,DOC
300,0,6.25,0,0,0,6.25,Cash,Blue Ribbon Taxi Association Inc.,POC,DOC
637,2.15,9,0,0,0,9,Cash,Flash Cab,8,32
840,3,11.75,0,0,0,11.75,No Charge,Choice Taxi Association,POC,DOC
827,3.59,12.75,0,0,0,12.75,Prcard,Flash Cab,77,2
540,1.5,7.75,0,0,0,7.75,Cash,Choice Taxi Association,32,8
720,2.5,9.75,0,0,0,9.75,Unknown,Taxi Affiliation Services,27,28
360,0.8,5.75,0,0,0,5.75,Cash,Blue Ribbon Taxi Association Inc.,32,32
360,1.3,6.5,4,0,0,10.5,Credit Card,Taxi Affiliation Services,8,8
679,2.57,10,0,0,0,10,Cash,Flash Cab,7,8
1309,4.51,16.5,1,0,4,22,Credit Card,Sun Taxi,POC,56
2544,16.12,39.64,0,0,0,39.64,Cash,Flash Cab,72,8
2278,18.05,45,9.5,0,2,57,Mobile,City Service,76,32
956,8.75,23.5,0,0,0,23.5,Cash,Flash Cab,17,76
840,4.7,14.75,3.05,0,0,17.8,Credit Card,Taxi Affiliation Services,8,28
600,1.9,8.75,0,0,0,8.75,Cash,Globe Taxi,28,8
7,0,3.25,0,0,0,3.75,Credit Card,Globe Taxi,28,28
1080,13.7,34.25,0,0,17.5,51.75,Credit Card,Top Cab Affiliation,76,DOC
660,2.1,9.75,0,0,0,9.75,Cash,Medallion Leasin,76,8
1465,11.7,31,8.88,0,4,44.38,Credit Card,Medallion Leasin,56,32
0,0,3.25,0,0,1,4.25,Cash,Taxicab Insurance Agency,76,76
578,1.78,8.5,1.8,0,0,10.8,Mobile,City Service,28,8
1320,2.9,13.25,0,0,0,13.25,Unknown,Taxi Affiliation Services,3,6
660,0.1,10.25,0,0,0,10.25,Cash,Taxi Affiliation Services,7,8
900,3.3,12.25,3.15,0,0,15.4,Credit Card,Taxi Affiliation Services,28,32
444,1.22,6.75,0,0,1,7.75,Prcard,Flash Cab,8,8
360,1,6.25,2,0,0,8.25,Credit Card,Blue Ribbon Taxi Association Inc.,32,32
246,0.57,5.25,0,0,0,5.25,Cash,Sun Taxi,28,28
458,1.1,7,0,0,0,7,Cash,Flash Cab,28,8
300,0.8,6,0,0,0,6,Cash,Blue Ribbon Taxi Association Inc.,24,32
1800,12.6,34.5,7.8,0,4,46.3,Credit Card,Taxi Affiliation Services,8,56
1553,11.01,30,0,0,0,30,Prcard,Flash Cab,32,42
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,8,8
2880,0.7,35.75,8.05,0,4,47.8,Credit Card,Taxi Affiliation Services,76,4
1260,11.8,30.5,0,0,0,30.5,Unknown,Taxi Affiliation Services,35,38
1500,20.7,50,15,0,30,95,Credit Card,Taxicab Insurance Agency,76,DOC
1620,8,25,0,0,0,25,Cash,Taxi Affiliation Services,28,63
500,0.9,6.5,0,0,0,6.5,Cash,Globe Taxi,32,32
360,0,5.5,0,0,0,5.5,Cash,Taxi Affiliation Services,6,6
766,0,20.25,3,0,0,23.25,Mobile,Flash Cab,7,32
577,0,10.82,2.47,0,0,13.29,Mobile,Flash Cab,77,4
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,32,32
480,0,7.5,0,0,0,7.5,Credit Card,Taxi Affiliation Services,32,8
2340,11.7,31.5,6.4,0,0,37.9,Credit Card,Taxi Affiliation Services,10,8
783,2.68,13.2,2.99,0,0,16.19,Mobile,Sun Taxi,24,8
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,32,32
675,1.57,8.25,0,0,0,8.25,Cash,City Service,32,8
600,2,9,2,0,0,11,Credit Card,Taxicab Insurance Agency,28,8
624,3.86,12.75,3.31,0,0,16.56,Credit Card,Flash Cab,8,6
600,0.1,8.5,0,0,0,8.5,Cash,Taxi Affiliation Services,28,8
1353,10.38,65.33,0,0,0,65.33,Cash,Flash Cab,POC,DOC
540,0.1,8.25,0,0,1,9.25,Cash,Taxi Affiliation Services,28,8
600,2.3,9.75,3,0,0,13.25,Credit Card,Globe Taxi,8,33
960,3.2,12.25,0,0,1,13.25,Cash,Taxi Affiliation Services,8,33
300,0.8,6,0,0,0,6,Cash,Taxicab Insurance Agency,28,28
902,3.2,12.5,2.6,0,0,15.6,Credit Card,Medallion Leasin,8,33
370,1.2,6.75,0,0,0,6.75,Cash,Chicago Independents,POC,DOC
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,32,32
1560,18.1,44,0,0,0,44,Cash,Taxi Affiliation Services,32,76
600,2.9,11,0,0,0,11,Cash,Blue Ribbon Taxi Association Inc.,28,28
660,0.1,9.5,0,0,0,9.5,Unknown,Taxi Affiliation Services,33,32
540,3.2,11,3.9,0,1.5,16.4,Credit Card,Choice Taxi Association,32,33
900,2.6,11,0,0,1,12,Cash,Medallion Leasin,28,8
240,0.7,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,8,8
1800,18.4,46,10,0,4,60,Credit Card,Blue Ribbon Taxi Association Inc.,32,76
1461,12.56,33,7.5,0,4,45,Mobile,Flash Cab,56,32
2590,11.79,34.5,0,0,0,34.5,Prcard,Flash Cab,16,77
3900,20.1,53.25,11.55,0,4,68.8,Credit Card,Top Cab Affiliation,76,33
1451,8.79,24.75,0,0,0,24.75,Cash,Flash Cab,8,14
321,1.58,7.25,2,0,0,9.75,Credit Card,City Service,35,33
300,0.9,5.75,0,0,0,5.75,Cash,U Taxicab,32,28
780,0,10.25,2.1,0,0,12.35,Credit Card,Taxi Affiliation Services,28,33
205,0.81,5.25,0,0,0,5.25,Prcard,Flash Cab,4,4
360,1.4,7,0,0,0,7,Cash,Taxicab Insurance Agency,8,32
385,1.1,6.25,2.65,0,6.5,15.9,Credit Card,City Service,33,33
1380,5.1,17,0,0,1.5,18.5,Cash,Medallion Leasin,8,23
531,1.78,8,1.88,0,4,14.38,Credit Card,Flash Cab,POC,57
1500,20.9,50.75,16.05,0,29,95.8,Credit Card,Taxicab Insurance Agency,76,DOC
1200,10.3,27.75,0,0,0,27.75,Prcard,Globe Taxi,28,14
409,1,6.25,1.35,0,0,8.1,Mobile,Medallion Leasin,32,32
2760,18.7,46.5,10.4,0,5,61.9,Credit Card,Taxicab Insurance Agency,76,32
240,1.1,6.25,0,0,0,6.25,Cash,Taxi Affiliation Services,8,32
240,0,5.25,0,0,0,5.25,Cash,Top Cab Affiliation,28,32
960,10.3,27.25,9.65,0,20.5,57.9,Credit Card,Medallion Leasin,76,DOC
1200,11.3,29.5,0,0,0,29.5,Unknown,Taxi Affiliation Services,36,53
360,2.2,8.25,0,0,4,12.25,Cash,Top Cab Affiliation,POC,DOC
1573,9.4,25.5,0,0,0,25.5,Prcard,Flash Cab,37,24
240,0.5,5,0,0,1,6,Cash,Taxicab Insurance Agency,32,32
216,1,5.5,2,0,1,8.5,Prcard,Medallion Leasin,59,59
660,0,9.5,0,0,0,9.5,Cash,Taxi Affiliation Services,8,32
1560,10.2,28.25,0,0,0,28.25,Unknown,Taxi Affiliation Services,41,28
1252,12.59,32.75,7.75,0,5.5,46.5,Credit Card,City Service,32,56
480,1.8,8.25,0,0,0,8.25,Cash,Choice Taxi Association,POC,DOC
634,1.38,8,0,0,0,8.5,Credit Card,Globe Taxi,32,28
1963,13.71,35.5,0,0,4,40,Credit Card,Sun Taxi,76,6
3060,20.9,52,10,0,5,67,Credit Card,Taxi Affiliation Services,76,33
1800,17.6,44.25,0,0,0,44.25,Cash,Taxi Affiliation Services,32,76
1920,0.5,29.5,0,0,0,29.5,Unknown,Taxi Affiliation Services,35,47
883,6.5,18.5,0,0,0,18.5,Cash,Flash Cab,6,32
3060,17.5,45.25,0,0,4,49.25,Cash,Taxi Affiliation Services,76,8
1750,13.53,35.75,0,0,0,35.75,Prcard,Flash Cab,8,56
1617,8.11,25,0.07,0,0,25.07,Prcard,Flash Cab,2,8
60,0.1,3.5,0,0,0,3.5,Cash,Taxi Affiliation Services,32,32
2820,17.9,45,10,0,4.5,60,Credit Card,Medallion Leasin,76,32
1740,8.2,24,0,0,0,24,Unknown,Taxi Affiliation Services,71,41
600,0,18,0,0,0,18,Cash,Blue Ribbon Taxi Association Inc.,32,41
2940,1.1,45,8,0,4,57,Credit Card,Taxi Affiliation Services,76,32
3240,18.1,46.25,10.15,0,4,60.4,Credit Card,Choice Taxi Association,POC,DOC
1838,17.39,42.75,20,0,4,67.25,Credit Card,Flash Cab,76,8
982,2.3,10.25,0,0,0,10.25,Cash,City Service,32,8
180,0,4.5,1,0,0,5.5,Credit Card,Taxicab Insurance Agency,32,32
180,1.4,6.75,0,0,0,6.75,Unknown,Taxi Affiliation Services,8,8
2595,9.02,30,0,0,0,30,Prcard,Flash Cab,22,10
1800,1.1,45.75,0,0,1,46.75,Cash,Taxi Affiliation Services,32,76
720,1.8,9.25,0,0,0,9.25,Unknown,Taxi Affiliation Services,32,8
720,0,19.25,0,0,0,19.25,Unknown,Taxicab Insurance Agency,3,32
1440,0,30,0,0,0,30,Unknown,Taxi Affiliation Services,35,66
1980,13.1,35.25,7.95,0,4,47.2,Credit Card,U Taxicab,POC,DOC
1320,0.1,13.75,0,0,0,13.75,Unknown,Taxi Affiliation Services,12,DOC
1560,12.3,31.5,0,0,0,31.5,Unknown,Taxi Affiliation Services,35,26
6120,25.3,74.5,20,0,5,100,Credit Card,Medallion Leasin,76,8
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,6,6
240,0,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,32,32
302,0.6,5.5,0,0,0,5.5,Cash,Chicago Independents,POC,DOC
1564,17.86,45,9.1,0,0,54.6,Mobile,24 Seven Taxi,8,76
360,0,6.25,0,0,0,6.25,Cash,Taxicab Insurance Agency,32,8
986,2.62,11.75,0,0,1,12.75,Cash,City Service,8,33
1020,4.6,14.75,0,0,0,14.75,Unknown,Taxi Affiliation Services,43,69
728,4.8,14.5,0,0,0,14.5,Cash,Medallion Leasin,32,6
3420,17.9,46.5,5,0,4,55.5,Credit Card,U Taxicab,76,32
1140,6.3,18.75,0,0,0,18.75,Unknown,Taxi Affiliation Services,39,32
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,28,28
3060,20.7,51,10,0,4,65,Credit Card,Taxi Affiliation Services,76,33
1162,6.66,20.25,0,0,0,20.25,Prcard,Flash Cab,8,38
596,6.57,18.25,0,0,0,18.25,Cash,Flash Cab,77,8
960,10.7,27.25,8,0,18,53.25,Credit Card,U Taxicab,76,DOC
707,5.36,15.5,0,0,1,16.5,Cash,Globe Taxi,33,8
540,0,7.5,0,0,0,7.5,Unknown,Taxi Affiliation Services,8,8
420,1.4,7.25,2,0,0,9.25,Credit Card,Taxi Affiliation Services,28,8
508,1.64,8.25,0,0,0,8.25,Cash,Sun Taxi,28,8
423,3.32,11,0,0,0,11,Cash,Flash Cab,6,3
1440,12.4,33.25,6.75,0,0,40,Credit Card,Taxicab Insurance Agency,8,56
660,0.1,11,2.5,0,1,14.5,Credit Card,Taxi Affiliation Services,8,33
720,1.7,8.75,4,0,0,12.75,Credit Card,Choice Taxi Association,8,32
208,0.79,5.25,2,0,1,8.75,Credit Card,24 Seven Taxi,8,32
650,2.53,10,0,0,1,11,Cash,Flash Cab,2,13
1560,12.5,32.5,7.6,0,5,45.6,Credit Card,Medallion Leasin,56,8
389,1.24,6.5,0,0,0,6.5,Cash,Flash Cab,7,7
2154,9.87,29.75,0,0,0,29.75,Prcard,Flash Cab,39,51
1384,16.45,50.7,8.49,0,0,59.19,Mobile,City Service,7,76
1886,14.41,37.75,0,0,4,41.75,Cash,Flash Cab,56,22
3299,34.92,84.75,2,0,15.5,102.75,Credit Card,Sun Taxi,POC,DOC
1620,0,28.25,7.15,0,0,35.4,Credit Card,Taxi Affiliation Services,42,8
1135,15.13,37.5,9.3,0,24,71.3,Credit Card,Flash Cab,76,DOC
946,5.55,16.5,0,0,0,17,Credit Card,Flash Cab,16,DOC
1260,14,35.75,5,0,22,62.75,Credit Card,Top Cab Affiliation,76,DOC
5,0,3.25,0,0,0,3.25,Cash,Flash Cab,6,6
435,1.19,6.5,0,0,0,6.5,Cash,Flash Cab,77,77
1390,11.99,32,0,0,0,32,Prcard,Flash Cab,48,DOC
720,6.5,11.25,0,0,4,15.25,Cash,Taxicab Insurance Agency,56,56
660,2,9.25,0,0,2,11.25,Cash,Medallion Leasin,28,8
2940,14.7,42.25,8.55,0,0,50.8,Credit Card,Taxi Affiliation Services,56,8
2257,14.08,37.5,10.75,0,5,53.75,Credit Card,Sun Taxi,56,6
2439,23.96,58.5,13.2,0,7,79.2,Credit Card,Flash Cab,POC,DOC
214,0.9,5.5,0,0,0,5.5,Cash,Chicago Independents,POC,DOC
540,1.4,8,1,0,0,9,Credit Card,Choice Taxi Association,8,32
1020,3.4,13.25,2.75,0,0,16,Credit Card,Taxi Affiliation Services,8,24
246,0.81,5.25,0,0,0,5.25,Cash,Flash Cab,3,3
1186,12.07,32.5,0,0,0,32.5,Cash,City Service,22,76
837,11.75,30.25,0,0,0,30.25,Prcard,Sun Taxi,POC,DOC
3180,17.9,46,12.85,0,5,63.85,Credit Card,Star North Management LLC,76,32
2220,0.6,32.25,0,0,0,32.25,Unknown,Taxi Affiliation Services,45,8
900,2.2,10.5,0,0,0,10.5,Cash,Taxi Affiliation Services,39,39
1020,4.8,16,0,0,0,16,Unknown,Taxi Affiliation Services,42,44
1887,17.72,43.75,9.65,0,4,57.9,Credit Card,Sun Taxi,76,8
1587,6.9,22.25,0,0,0,22.25,Prcard,Flash Cab,69,45
60,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,28,28
513,1.57,8.5,5,0,0,14,Credit Card,Patriot Taxi Dba Peace Taxi Associat,32,8
35,0,3.25,0,0,0,3.25,Cash,City Service,2,2
2235,0,15.5,0,0,0,15.5,Cash,Flash Cab,8,8
599,1.76,8.75,0,0,0,8.75,Cash,Flash Cab,8,32
1453,18.15,43.02,0,0,0,43.02,Cash,Flash Cab,53,32
833,3.56,12.25,0,0,0,12.25,Prcard,Flash Cab,28,8
720,3.8,12.25,0,0,0,12.25,Unknown,Taxi Affiliation Services,43,39
1287,11.24,30,0,0,0,30,Prcard,Flash Cab,44,8
2175,18.27,46,10.1,0,4,60.6,Credit Card,Sun Taxi,76,32
600,0,10.25,0,0,0,10.25,Cash,Taxicab Insurance Agency,28,28
1361,11.17,28.75,0,0,0,28.75,Prcard,Flash Cab,76,24
2185,10.39,31,0,0,0,31,Prcard,Flash Cab,44,33
180,1.2,5.75,1,0,0,6.75,Credit Card,Star North Management LLC,7,8
26,0.1,3.5,0,0,0,3.5,Cash,Flash Cab,3,3
1112,8.74,24.25,0,0,0,24.25,Prcard,Flash Cab,43,DOC
1700,19.39,48.5,0,0,4,52.5,Cash,Flash Cab,8,76
573,2.07,9.83,2.24,0,0,12.07,Mobile,City Service,8,7
480,1.4,6.75,2,0,0,8.75,Credit Card,Taxicab Insurance Agency,28,32
1740,15.4,39.5,0,0,0,39.5,Cash,Top Cab Affiliation,8,72
545,1.62,8,0,0,0,8,Prcard,Flash Cab,8,8
1700,18.24,46.25,0,0,0,46.25,Cash,City Service,8,76
2280,0.7,34.5,0,0,0,34.5,Unknown,Taxi Affiliation Services,19,35
304,0.9,5.75,0,0,1,6.75,Cash,Medallion Leasin,32,33
1500,0.3,18,0,0,0,18,Cash,Taxi Affiliation Services,8,33
316,0.82,5.5,0,0,0,5.5,Cash,Flash Cab,8,8
