Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
Haniger,BAL,109.7,28,84.4,412,Changeup
Jeffers,SEA,109.5,34,84.4,396,Changeup
Segura,ATL,93,26,84.4,362,Split-Finger
Walsh,SD,96.6,25,84.4,385,Slider
SuÃ¡rez,DET,97.7,33,84.4,371,Changeup
Alonso,TOR,106.3,23,84.4,405,Slider
Ohtani,BOS,114.5,25,84.4,433,Changeup
Haase,CWS,95.8,30,84.4,369,Slider
Wisdom,SD,110,20,84.4,382,Changeup
AcuÃ±a Jr.,NYM,115.7,18,84.4,410,Slider
Ohtani,OAK,110.9,30,84.4,435,Slider
Marte,BOS,106.4,31,84.4,427,Slider
Perez,CWS,97,35,84.3,344,Slider
Grandal,MIN,103,29,84.3,401,Split-Finger
Harper,SD,111,25,84.3,430,Slider
McMahon,ARI,102,35,84.3,420,Changeup
Ford,CWS,105.7,30,84.3,447,Changeup
DeJong,ARI,106.7,25,84.3,402,Changeup
Villar,MIA,106.8,24,84.3,424,Changeup
Yelich,ARI,107.9,20,84.3,367,Changeup
Ellis,SD,98.6,31,84.3,403,Slider
Trout,KC,104.5,25,84.3,366,Slider
Polanco,MIL,104.1,24,84.3,407,Changeup
Calhoun,ATL,105.1,29,84.3,410,Slider
Stewart,MIN,104.7,40,84.3,387,Slider
Polanco,DET,100.3,31,84.3,375,Slider
Harper,WSH,104.8,38,84.3,378,Curveball
Iglesias,SEA,100,29,84.3,386,Slider
France,SF,111.1,18,84.3,403,Changeup
Adames,CHC,100.9,26,84.3,389,Curveball
Stallings,CIN,103.3,27,84.3,409,Slider
Zimmerman,MIA,109.6,22,84.3,415,Changeup
Pillar,BAL,101.3,24,84.3,360,Slider
Benintendi,CIN,99,31,84.3,396,Slider
Chang,NYY,108,27,84.3,425,Slider
PiÃ±a,CHC,101.3,26,84.3,388,Slider
Blackmon,TEX,109.8,22,84.3,410,Slider
Gosselin,DET,100.6,31,84.3,384,Changeup
Mondesi,MIN,97.1,27,84.3,364,Slider
Moran,STL,106.1,29,84.3,423,Cutter
HernÃ¡ndez,KC,101.2,27,84.3,403,Slider
Renfroe,MIN,106.3,25,84.3,416,Slider
Peters,HOU,110.4,24,84.3,450,Slider
Guerrero Jr.,BOS,114,27,84.3,436,Changeup
Harrison,TOR,98.4,31,84.3,407,Changeup
Altuve,TB,102.7,23,84.3,401,Slider
Mullins,OAK,93.9,34,84.2,355,Slider
Harrison,ARI,100.5,32,84.2,375,Changeup
Machado,SF,112.3,25,84.2,423,Split-Finger
Bradley,MIN,106.9,23,84.2,432,Slider
Pham,SF,108.7,19,84.2,394,Split-Finger
Zimmer,MIN,113.4,30,84.2,451,Changeup
Renfroe,CLE,97.4,30,84.2,369,Slider
Tellez,PIT,94.3,29,84.2,356,Curveball
Donaldson,CLE,106.3,28,84.2,423,Changeup
GarcÃ­a,CIN,110.5,22,84.2,418,Slider
Walsh,ARI,104.8,31,84.2,431,Slider
Urshela,TOR,104.8,29,84.2,424,Slider
Altuve,MIN,108.3,23,84.2,358,Changeup
Castellanos,WSH,104.2,33,84.2,424,Changeup
Mullins,KC,105.4,28,84.2,405,Slider
IbÃ¡Ã±ez,BAL,101,29,84.2,376,Changeup
Torrens,COL,101.3,23,84.2,387,Changeup
McCutchen,WSH,94.8,34,84.2,377,Slider
Rosario,CWS,108,24,84.2,423,Changeup
Williams,PHI,101,30,84.2,384,Changeup
Brosseau,BAL,102.8,23,84.1,393,Changeup
Santana,CWS,102.1,27,84.1,405,Curveball
Zimmerman,SD,109.7,19,84.1,419,Changeup
Tucker,MIN,104.4,29,84.1,401,Changeup
Duvall,SD,105.4,27,84.1,421,Slider
Guerrero Jr.,BAL,111.7,27,84.1,450,Changeup
Odor,PHI,103.1,40,84.1,363,Split-Finger
Smith,COL,102.9,28,84.1,384,Slider
Posey,SEA,106.5,26,84.1,367,Cutter
Torreyes,SF,98.4,32,84.1,389,Changeup
Seager,CIN,105.4,28,84.1,412,Slider
Turner,ARI,105.2,22,84.1,388,Slider
Alonso,CIN,94.8,31,84.1,360,Slider
Lowe,KC,113.9,29,84.1,465,Slider
Stanton,BAL,99.7,36,84.1,363,Changeup
Chavis,BAL,99.8,22,84.1,381,Changeup
Higashioka,KC,103.7,38,84.1,408,Changeup
Myers,COL,102.2,28,84.1,426,Slider
Cruz,DET,114.6,16,84.1,377,Slider
GarcÃ­a,CLE,113.2,25,84.1,464,Slider
Arenado,KC,101.9,35,84.1,398,Slider
Happ,COL,102.2,36,84.1,381,Slider
Walsh,NYY,102.5,27,84.1,401,Slider
Cabrera,KC,101.2,27,84.1,405,Slider
Stanton,LAA,115.2,24,84.1,457,Slider
Gurriel Jr.,OAK,107.5,28,84.1,421,Cutter
Fraley,TEX,99.1,32,84.1,390,Changeup
McMahon,SD,104.9,28,84.1,405,Slider
Martinez,SEA,98.2,35,84.1,343,Slider
Wisdom,NYM,101.5,35,84.1,392,Slider
Murphy,MIN,107.3,36,84,408,Slider
Smith,NYY,100.9,40,84,368,Knuckle Curve
Valaika,WSH,104.9,24,84,422,Slider
Rendon,TOR,98.7,30,84,373,Changeup
Murphy,ARI,103.7,29,84,378,Changeup
Freeman,MIA,102.4,30,84,406,Slider
Bryant,ARI,102,34,84,393,Slider
SÃ¡nchez,LAA,102,31,84,392,Changeup
Moreland,TEX,99.9,30,84,392,Changeup
Tatis Jr.,CIN,107.9,40,84,395,Cutter
Astudillo,CWS,100.7,25,84,387,Cutter
Nottingham,LAD,95.6,34,84,350,Slider
Nimmo,WSH,101.6,23,84,381,Cutter
France,LAA,103.1,33,84,410,Changeup
De La Cruz,PHI,101.2,34,84,381,Slider
NuÃ±ez,LAA,101.5,41,84,374,Slider
O'Neill,PIT,112.2,36,84,463,Slider
Contreras,ATL,104.6,31,84,400,Slider
Belt,NYM,106.4,29,84,431,Slider
Kelly,SD,105.3,33,84,438,Changeup
Dalbec,NYM,105.2,31,84,390,Slider
HernÃ¡ndez,BAL,107.1,23,84,409,4
Wade Jr.,CHC,105.4,23,84,359,Curveball
Gardner,TOR,90.1,33,84,342,Slider
Trammell,COL,95,30,84,368,Slider
Bogaerts,TEX,102.4,26,84,371,Changeup
Stallings,NYM,102.7,31,84,401,Slider
Gallo,SF,97.9,28,84,390,Slider
Ramos,MIN,105.7,20,84,366,Slider
VanMeter,CIN,99,28,84,386,Slider
France,BAL,100.5,31,84,380,Changeup
Slater,SEA,99.2,29,84,346,Cutter
Jackson,COL,104.1,47,83.9,387,Changeup
Cron,SF,113.3,25,83.9,458,Slider
Judge,OAK,99.8,29,83.9,413,Changeup
Bradley,KC,108.3,20,83.9,394,Slider
UrÃ­as,HOU,102.4,33,83.9,391,Fastball
Rosario,KC,104.4,28,83.9,420,Slider
Kelenic,NYY,96.6,24,83.9,343,Curveball
Fuentes,MIL,95.6,28,83.9,368,Changeup
Santana,LAA,108.5,27,83.9,409,Changeup
Turner,STL,103.7,32,83.9,425,Slider
Tatis Jr.,SF,108.4,29,83.9,454,Slider
Reynolds,CIN,104.4,25,83.9,420,Slider
Mountcastle,TOR,97,35,83.9,383,Changeup
Gurriel Jr.,BOS,90.2,37,83.9,335,Slider
McCann,CIN,96,37,83.9,370,Changeup
Bohm,BOS,101.1,30,83.9,381,Changeup
Pollock,COL,103.5,34,83.9,424,Slider
Contreras,MIL,112.6,25,83.9,446,Changeup
Crawford,PIT,101.1,28,83.8,394,Cutter
Ruf,HOU,101.8,32,83.8,386,Slider
Mountcastle,CLE,94.9,29,83.8,368,Slider
Robertson,CIN,101.3,34,83.8,406,Slider
Swanson,WSH,106.7,24,83.8,427,Slider
Kirilloff,KC,105.5,29,83.8,416,Changeup
Riley,PHI,103.4,32,83.8,414,Slider
Alvarez,LAA,104.8,32,83.8,404,Changeup
Olson,CWS,109.4,25,83.8,391,Slider
Duffy,DET,102.9,25,83.8,390,Slider
HernÃ¡ndez,DET,105.5,23,83.8,399,Split-Finger
Eaton,KC,106.8,18,83.8,407,Slider
Winker,STL,104.1,31,83.8,381,Slider
Peraza,COL,94.7,28,83.8,370,Slider
Wendle,TOR,101.8,41,83.8,357,Changeup
Bader,COL,107.5,29,83.8,443,Slider
Olivares,CWS,93.9,32,83.8,356,Changeup
Happ,PIT,103.2,34,83.8,393,Knuckle Curve
Crawford,TEX,107,23,83.8,408,Slider
Cruz,BAL,101.8,39,83.8,377,Changeup
Devers,TOR,102.3,19,83.7,392,Slider
Johnson,TEX,105.6,24,83.7,382,Slider
McMahon,PHI,109.5,24,83.7,424,Changeup
Conforto,PHI,104.7,40,83.7,388,Split-Finger
Hill,OAK,102.2,27,83.7,391,Slider
India,MIN,103.5,34,83.7,402,Split-Finger
Cruz,CLE,110.4,26,83.7,424,Slider
SÃ¡nchez,TEX,104.9,31,83.7,420,Slider
Santander,DET,108.3,27,83.7,414,Slider
PiÃ±a,CHC,97.2,30,83.7,391,Slider
Fuentes,MIL,94.4,36,83.7,377,Knuckle Curve
Fortes,WSH,102,28,83.7,403,Slider
Baddoo,MIL,97.1,36,83.7,378,Changeup
Berti,SF,103.7,29,83.7,406,Split-Finger
Grichuk,DET,99.8,35,83.7,371,Slider
Bader,SD,103.8,26,83.7,399,Curveball
Murphy,ARI,98.2,29,83.7,382,Changeup
Story,LAA,106.9,23,83.7,400,Changeup
Freeman,PHI,102.3,30,83.7,411,Changeup
Smith,ATL,99.8,43,83.7,366,Slider
Toro,HOU,99.3,34,83.7,370,Split-Finger
UrÃ­as,NYY,103.2,30,83.6,414,Changeup
Iglesias,LAD,98.6,30,83.6,382,Changeup
Naquin,PIT,113.5,32,83.6,454,Changeup
Muncy,COL,107.9,29,83.6,466,Slider
Margot,NYY,107.4,22,83.6,416,Changeup
Lux,ARI,97.6,26,83.6,348,Slider
DÃ­az,TEX,99.2,28,83.6,401,Curveball
Ozuna,PIT,103.2,22,83.6,361,Curveball
HernÃ¡ndez,CLE,108.6,34,83.6,433,Slider
Odor,CLE,103.1,31,83.6,385,Slider
Barnes,SF,103.3,19,83.6,386,4
Siri,TEX,106.4,24,83.6,424,Changeup
Hoskins,MIA,108.1,26,83.6,419,Changeup
Hicks,DET,101.1,27,83.6,420,Split-Finger
Marmolejos,MIN,106.6,27,83.6,424,Curveball
Duvall,PHI,112.1,28,83.6,458,Changeup
Seager,TEX,102.7,27,83.6,423,Slider
Garlick,BAL,107.5,25,83.6,378,Changeup
Canha,TEX,101.6,33,83.6,404,Changeup
Conforto,WSH,107.1,24,83.6,376,Slider
Duffy,PIT,100.5,25,83.6,378,Slider
Rojas,COL,95,33,83.6,379,Slider
Naquin,PHI,112.1,19,83.5,391,Changeup
Dalbec,TB,106.3,32,83.5,413,Slider
Seager,HOU,104.4,44,83.5,340,Slider
Cain,SF,108.1,16,83.5,391,Slider
Abreu,BAL,109.9,25,83.5,428,Changeup
UrÃ­as,CHC,101.8,24,83.5,386,Changeup
Lowrie,TEX,104.7,32,83.5,433,Changeup
Severino,DET,107.3,20,83.5,387,Slider
Muncy,SEA,106.6,34,83.5,415,Changeup
White,HOU,110.7,23,83.5,416,Slider
Calhoun,LAD,94.9,32,83.5,380,Curveball
Olson,TEX,107.5,31,83.5,421,Cutter
Franco,HOU,101.8,26,83.5,420,Slider
Hedges,CWS,96.8,30,83.5,367,Slider
Pederson,PIT,102.3,24,83.5,401,Slider
Sosa,MIN,106.2,29,83.5,412,Slider
Marsh,BAL,104,23,83.5,378,Changeup
Grossman,KC,106.6,27,83.5,424,Changeup
Kirk,NYY,102.6,31,83.5,373,Curveball
Betts,HOU,102.1,31,83.5,416,Cutter
Fraley,TEX,100.9,38,83.5,381,Changeup
Pujols,HOU,112.4,21,83.5,391,Changeup
Turner,OAK,101.4,32,83.5,406,Sinker
Ohtani,KC,108.9,29,83.5,431,Slider
McMahon,LAD,95.3,30,83.5,390,Cutter
Jeffers,CIN,98.9,27,83.5,370,Cutter
Gallo,KC,108.1,29,83.5,445,Knuckle Curve
Heyward,CIN,104.7,32,83.5,401,Slider
Torreyes,ATL,98.4,23,83.5,366,Slider
McNeil,PHI,103.3,29,83.5,417,Changeup
Bichette,TEX,105.2,21,83.5,386,Slider
Mayfield,TEX,100.6,32,83.5,407,Slider
Martinez,NYY,101.6,30,83.5,421,Knuckle Curve
McCormick,OAK,100.4,32,83.5,398,Cutter
Rodgers,WSH,102,35,83.5,393,Slider
Cron,LAD,111.4,30,83.4,431,Changeup
Castro,KC,100.4,35,83.4,362,Slider
Story,PHI,102,31,83.4,399,Slider
Aguilar,MIL,103.1,25,83.4,394,Slider
Flores,COL,102.4,35,83.4,383,Changeup
Peters,SF,110,18,83.4,410,Slider
Reynolds,STL,106.1,37,83.4,404,Changeup
Soler,SD,106.2,21,83.4,420,Changeup
SuÃ¡rez,SF,108.3,40,83.4,365,Slider
Eaton,LAA,99.4,34,83.4,374,Changeup
Adrianza,PHI,94.6,30,83.4,367,Slider
Ohtani,TEX,107.2,38,83.4,402,Slider
Schwarber,TB,112.1,28,83.4,434,4
Betts,SD,105.2,22,83.4,403,Curveball
Villar,SD,108.8,28,83.4,408,Curveball
Freeman,PHI,108.9,23,83.4,409,Changeup
Story,WSH,108.4,32,83.4,475,Slider
La Stella,SD,102.1,26,83.4,414,Cutter
Freeman,MIA,98.5,38,83.3,366,Slider
Solano,ATL,102.5,30,83.3,369,Slider
Larnach,TEX,104.4,30,83.3,429,Slider
Chapman,DET,106.4,22,83.3,409,Knuckle Curve
Dozier,BAL,108.1,20,83.3,418,Slider
Story,PHI,104.2,33,83.3,433,Curveball
Peralta,TEX,99,24,83.3,404,Slider
Bogaerts,TB,104.4,22,83.3,413,Cutter
Freeman,WSH,111.5,31,83.3,429,Slider
Bote,MIA,107.3,27,83.3,423,Curveball
Machado,ARI,108.2,31,83.3,408,Slider
Dalbec,BAL,95.4,29,83.3,368,Slider
Reyes,MIN,104.7,31,83.3,423,Slider
Gordon,TOR,99.8,33,83.3,394,Changeup
Dozier,MIN,106.3,23,83.3,422,Slider
Cruz,KC,107.9,22,83.3,439,Slider
Odor,SEA,89,31,83.3,328,Changeup
Stanton,BAL,105.7,23,83.3,424,Changeup
Bell,CHC,105.4,33,83.3,430,Slider
MejÃ­a,BAL,102,26,83.3,412,Changeup
Renfroe,TOR,103.4,33,83.2,396,Slider
GimÃ©nez,KC,105.6,36,83.2,411,Slider
Rojas,SD,98.4,26,83.2,395,Curveball
Story,ARI,106.6,28,83.2,423,Curveball
Hicks,DET,108,40,83.2,356,Slider
Miller,NYM,107.5,27,83.2,437,Changeup
Short,TEX,100.6,32,83.2,405,Curveball
RamÃ­rez,BOS,99.9,30,83.2,383,Split-Finger
Verdugo,SEA,98.5,25,83.2,348,Slider
Lowrie,CLE,103.8,38,83.2,392,Slider
O'Neill,MIL,109.5,29,83.2,455,Slider
Nogowski,ARI,95.6,27,83.1,387,Slider
Gurriel Jr.,TB,94.6,31,83.1,379,Cutter
Miller,SF,97.8,29,83.1,384,Changeup
Kiner-Falefa,BOS,101.7,25,83.1,422,Changeup
SuÃ¡rez,KC,110.7,29,83.1,431,Slider
Mondesi,PIT,109.8,33,83.1,417,Curveball
Hilliard,LAD,108.2,30,83.1,408,Changeup
Hays,NYY,105.2,25,83.1,420,Changeup
JimÃ©nez,KC,109.3,33,83.1,459,Slider
Webb,SD,102.4,24,83.1,368,Changeup
Mayfield,MIN,97.3,22,83.1,370,Slider
Brosseau,OAK,101.4,34,83.1,398,Slider
Brosseau,TOR,102.7,30,83.1,390,Knuckle Curve
Bryant,NYM,100.8,31,83.1,393,Slider
Biggio,NYY,99.5,32,83.1,391,Knuckle Curve
Seager,TEX,105.9,37,83.1,421,Changeup
Perez,MIN,108.9,31,83.1,434,Slider
Alfaro,WSH,106.2,27,83.1,417,Slider
Grichuk,TEX,102.7,36,83.1,392,Slider
Heim,TOR,97.4,30,83.1,392,4
Bogaerts,TOR,95.5,28,83,356,Slider
Meadows,NYY,104.6,22,83,404,Knuckle Curve
Goldschmidt,MIL,104.6,31,83,433,Slider
Molina,PHI,94.5,31,83,346,Changeup
GarcÃ­a,LAA,109,28,83,417,Changeup
Gutierrez,TOR,108.9,25,83,426,Changeup
Bader,CIN,103.2,40,83,379,Cutter
DÃ­az,NYM,105.5,31,83,402,Split-Finger
McMahon,NYM,109.5,21,83,402,Slider
VÃ¡zquez,TB,104.9,27,83,376,Cutter
Candelario,TB,108.5,22,83,436,Cutter
AndÃºjar,MIN,109.8,22,83,449,Slider
Semien,TB,104.8,26,83,418,Cutter
Moore,NYY,103.6,29,83,409,Changeup
Lowe,NYY,101.5,29,83,405,Curveball
Meadows,KC,95.7,30,83,366,Slider
Ortega,WSH,102.8,32,83,396,Slider
O'Neill,CIN,107.2,33,83,423,Slider
GarcÃ­a,MIN,104.3,25,83,405,Slider
Bichette,MIN,105.2,24,83,412,Slider
Zimmerman,TB,104.2,35,83,393,Slider
Rortvedt,TOR,102.1,34,82.9,369,Curveball
Soler,DET,105,24,82.9,410,Slider
Ohtani,SEA,97,34,82.9,364,Changeup
Olson,TEX,97.4,25,82.9,382,Cutter
Machado,SF,108.9,25,82.9,412,Split-Finger
Chapman,TEX,105.6,27,82.9,407,Slider
Meyers,SEA,103.4,31,82.9,420,Slider
Goldschmidt,COL,111.6,30,82.9,430,Slider
Duvall,WSH,108.6,25,82.9,415,Slider
Adames,ARI,104.6,36,82.9,410,Curveball
Siri,ARI,105.3,32,82.9,423,Slider
SÃ¡nchez,MIN,101.6,27,82.9,406,Slider
Renfroe,MIN,105,26,82.9,420,Slider
UrÃ­as,MIN,100.5,29,82.9,403,Slider
Ohtani,TOR,105.6,25,82.9,413,Slider
Renfroe,MIN,100.3,37,82.9,374,Slider
Mancini,TB,108,28,82.9,431,Cutter
Springer,BAL,107.4,31,82.9,439,Changeup
Dahl,CWS,99.7,27,82.9,377,Slider
BÃ¡ez,MIA,108.3,27,82.9,438,Curveball
Williams,BAL,94.6,32,82.9,370,Split-Finger
Chang,TEX,95.9,42,82.9,341,Changeup
Belt,MIA,100.2,33,82.8,400,Curveball
HernÃ¡ndez,MIN,103.7,42,82.8,348,Slider
Castellanos,MIL,100.7,37,82.8,373,Slider
Bruce,BAL,105.6,46,82.8,354,Changeup
Cron,PHI,107.5,28,82.8,447,Changeup
SanÃ³,BOS,116.7,24,82.8,495,Slider
PiÃ±a,CHC,100.4,31,82.8,388,Slider
Betts,PHI,100.2,31,82.8,396,Changeup
Guerrero Jr.,KC,112.8,24,82.8,456,Slider
Franco,BOS,95.5,27,82.8,362,Slider
Buxton,TOR,107.1,23,82.8,416,Curveball
McCutchen,MIA,100.8,39,82.8,361,Slider
Chang,BOS,99.4,32,82.8,363,Changeup
Stallings,MIL,100.7,25,82.8,392,Slider
Seager,ARI,100.5,27,82.8,399,Changeup
Altuve,SF,97.8,38,82.8,379,Changeup
Aquino,DET,107.8,24,82.8,371,Slider
Hays,OAK,105.9,23,82.8,383,Changeup
Reynolds,SF,106.1,32,82.8,413,Slider
Verdugo,TOR,105.1,23,82.8,391,Changeup
Abreu,DET,104.1,38,82.8,380,Slider
Machado,SF,104.4,34,82.8,399,Knuckle Curve
Renfroe,DET,107,19,82.8,419,Slider
Reyes,STL,104.9,29,82.7,421,Slider
PÃ©rez,CIN,103.4,25,82.7,423,Changeup
Toro,HOU,101,40,82.7,358,Curveball
Arenado,MIL,106.1,22,82.7,399,Changeup
Renfroe,DET,102.7,36,82.7,362,Slider
Guerrero Jr.,TEX,100.1,30,82.7,392,Slider
McCormick,TEX,103.7,41,82.7,372,Changeup
Crawford,COL,97.7,35,82.7,405,Slider
Olivares,SEA,95.5,25,82.7,360,Slider
Kelly,OAK,103.7,34,82.7,413,Curveball
HernÃ¡ndez,CHC,96.2,28,82.7,372,Knuckle Curve
Grossman,MIN,101.5,25,82.7,408,Slider
France,MIN,98.2,33,82.7,361,Slider
Tapia,PHI,95.5,36,82.7,379,Split-Finger
Adames,OAK,103.8,24,82.7,358,Changeup
UrÃ­as,ARI,103.8,27,82.7,392,Slider
Correa,CWS,101.5,25,82.7,380,Changeup
Raleigh,OAK,105,29,82.7,402,Changeup
Walker,COL,105.3,26,82.7,440,Curveball
Devers,BAL,107.7,31,82.6,457,Knuckle Curve
Rooker,TB,107.8,22,82.6,392,Slider
Arenado,CHC,101.1,29,82.6,406,Changeup
Martinez,BAL,105.2,26,82.6,372,Knuckle Curve
Cabrera,OAK,112,23,82.6,423,Changeup
Robert,OAK,102.6,29,82.6,394,Changeup
Machado,LAD,112.4,23,82.6,423,Slider
Freeman,WSH,105.4,38,82.6,384,Changeup
Perez,PIT,97.8,32,82.6,380,Split-Finger
Tapia,SF,105.2,21,82.6,422,Changeup
Abreu,OAK,103.5,39,82.6,361,Changeup
Haniger,OAK,106,30,82.6,398,Slider
Votto,ATL,103.6,32,82.6,412,Slider
Merrifield,MIN,100.9,38,82.6,389,Slider
Edman,PIT,106.9,32,82.6,418,Changeup
Cabrera,CLE,100.9,28,82.6,396,Slider
Rogers,CLE,101,38,82.6,387,Slider
Haniger,KC,100.2,37,82.6,390,Slider
Barrera,MIA,99.2,27,82.6,395,Curveball
Robert,LAA,108.4,28,82.6,434,Changeup
Altuve,CLE,104.6,26,82.6,394,Slider
Machado,MIA,105.4,19,82.6,418,Slider
Bichette,NYY,102.3,36,82.6,385,Curveball
GarcÃ­a,SEA,106.1,38,82.6,400,Slider
DÃ­az,CLE,97.6,29,82.6,378,Curveball
Alvarez,TEX,111.3,21,82.6,422,Slider
Davis,HOU,105.4,29,82.6,409,Slider
HernÃ¡ndez,WSH,107.8,17,82.6,391,Curveball
Cabrera,SF,95.4,31,82.5,356,Slider
Wade Jr.,ARI,104.9,31,82.5,427,Curveball
Kelly,ATL,102.9,26,82.5,376,Changeup
Jones,SEA,104,30,82.5,399,Slider
Hicks,CLE,105.6,35,82.5,397,Slider
Ahmed,LAD,99.2,34,82.5,405,Slider
Severino,TB,104.1,27,82.5,414,Cutter
Fraley,CLE,106,34,82.5,420,Knuckle Curve
Merrifield,CLE,100.3,28,82.5,382,Slider
Seager,HOU,104.8,26,82.5,416,Changeup
GarcÃ­a,SF,97.7,28,82.5,387,Slider
Buxton,KC,107.9,29,82.5,420,Slider
Abreu,TOR,104.1,31,82.5,411,Curveball
Mountcastle,MIN,109.3,27,82.5,410,Curveball
Stassi,CWS,105.8,32,82.5,415,Changeup
Taylor,CWS,98.1,32,82.5,368,Slider
Albies,WSH,101.2,36,82.5,372,Curveball
Eaton,KC,102.6,23,82.5,353,Slider
Dalbec,NYY,106.4,38,82.5,394,Slider
Duvall,COL,106.4,24,82.4,425,Curveball
HernÃ¡ndez,TEX,109.3,24,82.4,388,Slider
HernÃ¡ndez,MIN,108.6,26,82.4,425,Slider
Realmuto,ATL,96.9,37,82.4,344,Slider
Duvall,ATL,108.2,26,82.4,447,Slider
Gallo,SEA,109.5,48,82.4,331,Slider
Alvarez,BAL,112,34,82.4,448,Knuckleball
Heim,OAK,108.5,26,82.4,447,Slider
Bader,CHC,101.5,29,82.4,427,Slider
Perez,NYM,99.1,28,82.4,389,Slider
Haase,CWS,100.4,35,82.4,362,Cutter
Cabrera,SF,102.2,31,82.4,409,Slider
Cron,SEA,110.6,23,82.4,465,Slider
Gurriel,SF,105.6,27,82.4,397,Slider
Brown,HOU,108,31,82.4,408,Knuckle Curve
Hays,HOU,92.1,30,82.4,353,Slider
Zunino,NYY,109.7,26,82.4,415,Changeup
Haniger,CWS,102.2,21,82.4,392,Slider
Trout,HOU,108.9,32,82.4,417,Changeup
Meadows,CLE,104.4,35,82.4,390,Slider
Barnhart,CHC,97.1,32,82.4,380,Slider
d'Arnaud,SF,101.8,39,82.4,362,4
Albies,PHI,102.5,36,82.4,391,Slider
Yastrzemski,LAD,104,28,82.4,398,Curveball
Alonso,LAD,105.2,18,82.3,387,Slider
O'Neill,MIL,111.1,31,82.3,450,Curveball
Verdugo,TOR,102.4,33,82.3,410,Curveball
Reyes,MIN,111.3,33,82.3,452,Slider
DÃ­az,ARI,102.8,21,82.3,385,Slider
Mancini,MIN,102,27,82.3,404,Slider
Grichuk,TEX,103.6,22,82.3,386,Slider
Soto,TB,113.4,19,82.3,378,Sinker
Dean,MIL,107.1,31,82.3,399,Split-Finger
NuÃ±ez,SD,101.4,34,82.3,425,Curveball
PÃ©rez,KC,105.8,29,82.3,401,Slider
Reynolds,SD,102,34,82.3,374,Cutter
Cruz,SEA,105,24,82.3,364,Slider
Goldschmidt,CIN,110.1,29,82.3,439,Changeup
Chapman,DET,108.3,26,82.3,426,Knuckle Curve
Kelly,MIL,101.8,28,82.3,402,Changeup
Walsh,TEX,94.9,32,82.3,366,Changeup
Mancini,TB,102.6,27,82.3,413,Cutter
Seager,CLE,105.8,31,82.3,427,Knuckle Curve
Adames,CHC,100.6,35,82.3,377,Slider
Leyba,LAA,99.7,29,82.3,398,Curveball
Happ,SF,104.5,33,82.3,418,Slider
Arroyo,HOU,105.8,29,82.3,437,Slider
Lindor,NYY,104.4,36,82.2,398,Knuckle Curve
Mercado,MIN,97.1,34,82.2,373,Slider
DÃ­az,NYM,105,36,82.2,371,Slider
Gallo,NYM,108.7,23,82.2,427,Curveball
Schoop,LAA,104.2,36,82.2,406,Slider
France,OAK,100.4,34,82.2,393,Slider
Gosselin,TB,98.1,32,82.2,367,Slider
Gurriel,SEA,103.9,26,82.2,413,Slider
Harper,CHC,112.2,25,82.2,432,Slider
Bregman,OAK,97.8,26,82.2,366,Changeup
Altuve,SEA,89.4,34,82.2,334,Changeup
Swanson,PIT,106.6,24,82.2,435,Split-Finger
Posey,COL,95.4,33,82.2,378,Curveball
McMahon,TEX,103.7,26,82.1,379,Curveball
BÃ¡ez,NYY,105.1,24,82.1,384,Curveball
Zunino,KC,114.4,27,82.1,434,Slider
Candelario,CLE,96.2,25,82.1,365,Slider
Olson,HOU,105.8,34,82.1,414,Slider
Perez,CLE,104.5,25,82.1,419,Knuckle Curve
Grossman,SEA,95.6,36,82.1,350,Curveball
Holt,HOU,102.6,28,82.1,380,Changeup
Crawford,HOU,100.3,24,82.1,384,Slider
Hays,TB,97.5,28,82.1,382,Cutter
McCann,PHI,98.2,34,82.1,392,Slider
Arozarena,HOU,98.6,35,82.1,354,Slider
Belt,SD,108.9,29,82.1,410,Curveball
Urshela,TOR,101,26,82.1,381,Slider
Schoop,CWS,107.6,31,82.1,440,Changeup
Alvarez,OAK,103.8,29,82.1,405,Slider
Lowrie,HOU,98.4,26,82.1,374,Knuckle Curve
RamÃ­rez,BOS,98.5,26,82,378,Changeup
Peters,OAK,108.3,28,82,460,Changeup
Frazier,CWS,96.9,28,82,362,Changeup
Paredes,CWS,100.5,22,82,377,Changeup
Estrada,COL,100.8,31,82,405,Curveball
Farmer,COL,101.6,35,82,412,Changeup
Alberto,MIN,99.8,24,82,385,Slider
Alonso,ARI,107,26,82,442,Curveball
Alonso,WSH,104.3,35,82,382,Slider
Walsh,DET,98.2,26,82,374,Slider
Cruz,BOS,102.3,30,82,406,Slider
Bogaerts,SEA,100.3,33,82,409,Slider
DeJong,SF,104.9,28,82,407,Changeup
Lewis,HOU,108.3,21,82,377,Slider
Mullins,TOR,102.6,35,82,393,Slider
Bichette,BAL,107.5,29,82,390,Changeup
Tucker,LAA,104.3,39,82,400,Changeup
Riley,MIL,104,45,81.9,363,Curveball
Ohtani,BAL,110.7,45,81.9,374,Slider
Tucker,LAA,102.2,30,81.9,400,Slider
Espinal,TB,100.6,24,81.9,400,Slider
Tellez,BOS,109.4,25,81.9,414,Fastball
O'Grady,MIA,98.4,36,81.9,365,Slider
SÃ¡nchez,PHI,105.5,31,81.9,407,Knuckle Curve
Iglesias,NYY,102.1,23,81.9,396,Curveball
Schwarber,NYM,105.8,25,81.9,409,Slider
